id,source,target
"56487",1009086,"d180710"
"56488",443909,"d180710"
"56489",1238107,"d180710"
"56490",3683532,"d180710"
"56491",5612902,"d180710"
"56492",2168176,"d180710"
"56493",3445276,"d180710"
"56494",3086705,"d180710"
"56495",1502416,"d180710"
"56496",101021,"d180710"
"56497",3066965,"d180710"
"56498",849839,"d180710"
"56499",3181996,"d180710"
"56500",283500,"d180710"
"56501",1881296,"d180710"
"56502",2236041,"d180710"
"56503",850228,"d180710"
"56504",3984221,"d180710"
"56505",2531374,"d180710"
"56506",3390888,"d180710"
"56507",5749095,"d180710"
"56508",521605,"d180710"
"56509",4964191,"d180710"
"56510",4693164,"d180710"
"56511",5766264,"d180710"
"56512",3413799,"d180710"
"56513",5911844,"d180710"
"56514",3768184,"d180710"
"56515",1851161,"d180710"
"56516",1396253,"d180710"
"56517",3435695,"d180710"
"56518",1565292,"d180710"
"56519",2256064,"d180710"
"56520",3358961,"d180710"
"56521",3214722,"d180710"
"56522",2351233,"d180710"
"56523",5357532,"d180710"
"56524",4691263,"d180710"
"56525",4491495,"d180710"
"56526",924382,"d180710"
"56527",3127256,"d180710"
"56528",6124474,"d180710"
"56529",4514240,"d180710"
"56530",5688077,"d180710"
"56531",3806284,"d180710"
"56532",556979,"d180710"
"56533",879969,"d180710"
"56534",4416006,"d180710"
"56535",2457914,"d180710"
"56536",916232,"d180710"
"56537",2337271,"d180710"
"56538",3117453,"d180710"
"56539",4509281,"d180710"
"56540",4619507,"d180710"
"56541",2868307,"d180710"
"56542",1255085,"d180710"
"56543",1199382,"d180710"
"56544",4392619,"d180710"
"56545",4462330,"d180710"
"56546",3634997,"d180710"
"56547",3487140,"d180710"
"56548",4009675,"d180710"
"56549",5313939,"d180710"
"56550",3707514,"d180710"
"56551",4401852,"d180710"
"56552",1099498,"d180710"
"56553",1613942,"d180710"
"56554",1823987,"d180710"
"56555",937482,"d180710"
"56556",3242608,"d180710"
"56557",4462107,"d180710"
"56558",4509272,"d180710"
"56559",4601511,"d180710"
"56560",5357577,"d180710"
"56561",3436535,"d180710"
"56562",1146557,"d180710"
"56563",3652628,"d180710"
"56564",3664007,"d180710"
"56565",1418961,"d180710"
"56566",3109700,"d180710"
"56567",4400968,"d180710"
"56568",590503,"d180710"
"56569",3226863,"d180710"
"56570",4467887,"d180710"
"56571",4402070,"d180710"
"56572",2049135,"d180710"
"56573",5398314,"d180710"
"56574",1205913,"d180710"
"56575",940338,"d180710"
"56576",5802927,"d180710"
"56577",1823574,"d180710"
"56578",5516844,"d180710"
"56579",5624887,"d180710"
"56580",104485,"d180710"
"56581",2806083,"d180710"
"56582",154437,"d180710"
"56583",2987539,"d180710"
"56584",1871270,"d180710"
"56585",4877020,"d180710"
"56586",982492,"d180710"
"56587",2045063,"d180710"
"56588",5847556,"d180710"
"56589",2292786,"d180710"
"56590",575144,"d180710"
"56591",5133036,"d180710"
"56592",196021,"d180710"
"56593",5014416,"d180710"
"56594",1154761,"d180710"
"56595",4553581,"d180710"
"56596",2294596,"d180710"
"56597",1811002,"d180710"
"56598",5197640,"d180710"
"56599",3346588,"d180710"
"56600",1719170,"d180710"
"56601",2349535,"d180710"
"56602",5065082,"d180710"
"56603",1234139,"d180710"
"56604",2077957,"d180710"
"56605",5277767,"d180710"
"56606",631119,"d180710"
"56607",2219194,"d180710"
"56608",747274,"d180710"
"56609",3016050,"d180710"
"56610",1154032,"d180710"
"56611",951364,"d180710"
"56612",2218897,"d180710"
"56613",1078049,"d180710"
"56614",2300519,"d180710"
"56615",1557758,"d180710"
"56616",3297035,"d180710"
"56617",1825621,"d180710"
"56618",2725917,"d180710"
"56619",3948899,"d180710"
"56620",3369132,"d180710"
"56621",2464761,"d180710"
"56622",3345448,"d180710"
"56623",5718505,"d180710"
"56624",4286392,"d180710"
"56625",3503002,"d180710"
"56626",967346,"d180710"
"56627",3000464,"d180710"
"56628",5508811,"d180710"
"56629",1193162,"d180710"
"56630",5238218,"d180710"
"56631",5248530,"d180710"
"56632",1225103,"d180710"
"56633",3147005,"d180710"
"56634",394692,"d180710"
"56635",4010838,"d180710"
"56636",3744593,"d180710"
"56637",5427997,"d180710"
"56638",1344702,"d180710"
"56639",357958,"d180710"
"56640",1351010,"d180710"
"56641",2293777,"d180710"
"56642",3226298,"d180710"
"56643",2537729,"d180710"
"56644",1446649,"d180710"
"56645",2954451,"d180710"
"56646",5657307,"d180710"
"56647",556255,"d180710"
"56648",365911,"d180710"
"56649",3388218,"d180710"
"56650",2328290,"d180710"
"56651",5417719,"d180710"
"56652",4337520,"d180710"
"56653",1356472,"d180710"
"56654",5388904,"d180710"
"56655",4970715,"d180710"
"56656",4133400,"d180710"
"56657",697056,"d180710"
"56658",272282,"d180710"
"56659",1993562,"d180710"
"56660",5112669,"d180710"
"56661",2436237,"d180710"
"56662",5170965,"d180710"
"56663",1892264,"d180710"
"56664",3571253,"d180710"
"56665",1242215,"d180710"
"56666",5576349,"d180710"
"56667",1805685,"d180710"
"56668",3014692,"d180710"
"56669",2244935,"d180710"
"56670",4508004,"d180710"
"56671",3085988,"d180710"
"56672",2226768,"d180710"
"56673",3823973,"d180710"
"56674",1429236,"d180710"
"56675",1024587,"d180710"
"56676",1109264,"d180710"
"56677",5961899,"d180710"
"56678",1097523,"d180710"
"56679",3916107,"d180710"
"56680",1904316,"d180710"
"56681",2070190,"d180710"
"56682",3365207,"d180710"
"56683",1290278,"d180710"
"56684",1018050,"d180710"
"56685",3738266,"d180710"
"56686",2572313,"d180710"
"56687",275336,"d180710"
"56688",2519401,"d180710"
"56689",1079887,"d180710"
"56690",352772,"d180710"
"56691",36763,"d180710"
"56692",2482182,"d180710"
"56693",4065756,"d180710"
"56694",2676174,"d180710"
"56695",5691131,"d180710"
"56696",2828143,"d180710"
"56697",5246095,"d180710"
"56698",3493147,"d180710"
"56699",859105,"d180710"
"56700",789101,"d180710"
"56701",4474561,"d180710"
"56702",3525730,"d180710"
"56703",1684849,"d180710"
"56704",2338772,"d180710"
"56705",823272,"d180710"
"56706",5315615,"d180710"
"56707",4886587,"d180710"
"56708",803502,"d180710"
"56709",4237197,"d180710"
"56710",5586372,"d180710"
"56711",559930,"d180710"
"56712",2167544,"d180710"
"56713",2450086,"d180710"
"56714",270050,"d180710"
"56715",4036509,"d180710"
"56716",2252574,"d180710"
"56717",191303,"d180710"
"56718",5332285,"d180710"
"56719",2639747,"d180710"
"56720",1224736,"d180710"
"56721",2221191,"d180710"
"56722",216699,"d180710"
"56723",4639644,"d180710"
"56724",624869,"d180710"
"56725",1093633,"d180710"
"56726",4602186,"d180710"
"56727",283231,"d180710"
"56728",4332917,"d180710"
"56729",1987048,"d180710"
"56730",1618086,"d180710"
"56731",275350,"d180710"
"56732",1480930,"d180710"
"56733",2992564,"d180710"
"56734",184373,"d180710"
"56735",320506,"d180710"
"56736",472779,"d180710"
"56737",563131,"d180710"
"56738",5651004,"d180710"
"56739",4295722,"d180710"
"56740",5039690,"d180710"
"56741",2495421,"d180710"
"56742",2114394,"d180710"
"56743",848081,"d180710"
"56744",1279308,"d180710"
"56745",95719,"d180710"
"56746",2190698,"d180710"
"56747",2295990,"d180710"
"56748",2860194,"d180710"
"56749",5768586,"d180710"
"56750",1830012,"d180710"
"56751",4552162,"d180710"
"56752",3942411,"d180710"
"56753",4691397,"d180710"
"56754",4661131,"d180710"
"56755",4010911,"d180710"
"56756",4161737,"d180710"
"56757",4026267,"d180710"
"56758",3496888,"d180710"
"56759",1060614,"d180710"
"56760",3510269,"d180710"
"56761",2360266,"d180710"
"56762",4728632,"d180710"
"56763",97529,"d180710"
"56764",3243264,"d180710"
"56765",4209027,"d180710"
"56766",4675127,"d180710"
"56767",577271,"d180710"
"56768",5792607,"d180710"
"56769",2681468,"d180710"
"56770",5791741,"d180710"
"56771",2031134,"d180710"
"56772",1899576,"d180710"
"56773",1880690,"d180710"
"56774",333190,"d180710"
"56775",4019119,"d180710"
"56776",2976117,"d180710"
"56777",5813060,"d180710"
"56778",1085376,"d180710"
"56779",626043,"d180710"
"56780",3493834,"d180710"
"56781",507667,"d180710"
"56782",4682562,"d180710"
"56783",4021526,"d180710"
"56784",4843329,"d180710"
"56785",478951,"d180710"
"56786",2668950,"d180710"
"56787",2627577,"d180710"
"56788",2319608,"d180710"
"56789",2781640,"d180710"
"56790",5418851,"d180710"
"56791",4675885,"d180710"
"56792",1671843,"d180710"
"56793",742156,"d180710"
"56794",677012,"d180710"
"56795",987773,"d180710"
"56796",4699328,"d180710"
"56797",5312035,"d180710"
"56798",3131680,"d180710"
"56799",6111502,"d180710"
"56800",3160003,"d180710"
"56801",790404,"d180710"
"56802",4816167,"d180710"
"56803",5049684,"d180710"
"56804",3757642,"d180710"
"56805",886418,"d180710"
"56806",758925,"d180710"
"56807",776038,"d180710"
"56808",3859298,"d180710"
"56809",1455788,"d180710"
"56810",3776686,"d180710"
"56811",2473377,"d180710"
"56812",2078332,"d180710"
"56813",5313220,"d180710"
"56814",5453702,"d180710"
"56815",514572,"d180710"
"56816",3270895,"d180710"
"56817",842126,"d180710"
"56818",594580,"d180710"
"56819",2692564,"d180710"
"56820",1329357,"d180710"
"56821",1094548,"d180710"
"56822",206122,"d180710"
"56823",3472196,"d180710"
"56824",4400736,"d180710"
"56825",2302513,"d180710"
"56826",2058080,"d180710"
"56827",2369113,"d180710"
"56828",639941,"d180710"
"56829",3333452,"d180710"
"56830",4399271,"d180710"
"56831",1390431,"d180710"
"56832",2054024,"d180710"
"56833",1719107,"d180710"
"56834",2464488,"d180710"
"56835",343866,"d180710"
"56836",1235805,"d180710"
"56837",2433397,"d180710"
"56838",4497787,"d180710"
"56839",1215339,"d180710"
"56840",4274163,"d180710"
"56841",3441799,"d180710"
"56842",2152440,"d180710"
"56843",4816074,"d180710"
"56844",1092780,"d180710"
"56845",3432115,"d180710"
"56846",1951405,"d180710"
"56847",5179342,"d180710"
"56848",2655585,"d180710"
"56849",2574818,"d180710"
"56850",5911557,"d180710"
"56851",4691124,"d180710"
"56852",295200,"d180710"
"56853",3308296,"d180710"
"56854",5037632,"d180710"
"56855",961548,"d180710"
"56856",195092,"d180710"
"56857",5143895,"d180710"
"56858",1739507,"d180710"
"56859",1239348,"d180710"
"56860",343864,"d180710"
"56861",5420519,"d180710"
"56862",2505840,"d180710"
"56863",3797696,"d180710"
"56864",2816770,"d180710"
"56865",2531875,"d180710"
"56866",641603,"d180710"
"56867",2334583,"d180710"
"56868",5464229,"d180710"
"56869",4415780,"d180710"
"56870",3163251,"d180710"
"56871",2758050,"d180710"
"56872",267873,"d180710"
"56873",594235,"d180710"
"56874",3290143,"d180710"
"56875",3539908,"d180710"
"56876",2362929,"d180710"
"56877",4462384,"d180710"
"56878",4666176,"d180710"
"56879",5916897,"d180710"
"56880",4914558,"d180710"
"56881",5648483,"d180710"
"56882",2797209,"d180710"
"56883",4247487,"d180710"
"56884",1314672,"d180710"
"56885",1186539,"d180710"
"56886",268417,"d180710"
"56887",1401163,"d180710"
"56888",1447244,"d180710"
"56889",572833,"d180710"
"56890",5053322,"d180710"
"56891",5675916,"d180710"
"56892",790475,"d180710"
"56893",4162948,"d180710"
"56894",5342961,"d180710"
"56895",3797831,"d180710"
"56896",3797915,"d180710"
"56897",2884162,"d180710"
"56898",3675469,"d180710"
"56899",597715,"d180710"
"56900",5714761,"d180710"
"56901",4722941,"d180710"
"56902",1738660,"d180710"
"56903",4668430,"d180710"
"56904",3219190,"d180710"
"56905",871899,"d180710"
"56906",2427987,"d180710"
"56907",3089510,"d180710"
"56908",2563231,"d180710"
"56909",3546754,"d180710"
"56910",4973692,"d180710"
"56911",979073,"d180710"
"56912",5150722,"d180710"
"56913",5227525,"d180710"
"56914",4911075,"d180710"
"56915",109462,"d180710"
"56916",3645274,"d180710"
"56917",110041,"d180710"
"56918",1425685,"d180710"
"56919",663096,"d180710"
"56920",2762205,"d180710"
"56921",110033,"d180710"
"56922",2259892,"d180710"
"56923",343861,"d180710"
"56924",2769696,"d180710"
"56925",186221,"d180710"
"56926",767596,"d180710"
"56927",2753593,"d180710"
"56928",3608419,"d180710"
"56929",1694394,"d180710"
"56930",986692,"d180710"
"56931",3227507,"d180710"
"56932",223755,"d180710"
"56933",1647942,"d180710"
"56934",1681925,"d180710"
"56935",536470,"d180710"
"56936",1146036,"d180710"
"56937",982915,"d180710"
"56938",3753467,"d180710"
"56939",2111196,"d180710"
"56940",2698331,"d180710"
"56941",32711,"d180710"
"56942",1102856,"d180710"
"56943",5845506,"d180710"
"56944",959089,"d180710"
"56945",1154365,"d180710"
"56946",307118,"d180710"
"56947",4665087,"d180710"
"56948",5691307,"d180710"
"56949",889575,"d180710"
"56950",73683,"d180710"
"56951",318635,"d180710"
"56952",705049,"d180710"
"56953",3548439,"d180710"
"56954",3007327,"d180710"
"56955",3040073,"d180710"
"56956",3872957,"d180710"
"56957",3851453,"d180710"
"56958",705086,"d180710"
"56959",4200509,"d180710"
"56960",2753314,"d180710"
"56961",1100121,"d180710"
"56962",5191349,"d180710"
"56963",3896109,"d180710"
"56964",1682666,"d180710"
"56965",901718,"d180710"
"56966",883382,"d180710"
"56967",5781355,"d180710"
"56968",5780857,"d180710"
"56969",2106160,"d180710"
"56970",5065692,"d180710"
"56971",3709784,"d180710"
"56972",3936390,"d180710"
"56973",2209803,"d180710"
"56974",600162,"d180710"
"56975",3507362,"d180710"
"56976",1756975,"d180710"
"56977",3787050,"d180710"
"56978",2077178,"d180710"
"56979",6174581,"d180710"
"56980",4004925,"d180710"
"56981",1136172,"d180710"
"56982",965441,"d180710"
"56983",1052846,"d180710"
"56984",3164408,"d180710"
"56985",5700253,"d180710"
"56986",1356102,"d180710"
"56987",1344458,"d180710"
"56988",5372540,"d180710"
"56989",2199431,"d180710"
"56990",1323824,"d180710"
"56991",3996089,"d180710"
"56992",4508556,"d180710"
"56993",4209287,"d180710"
"56994",1193941,"d180710"
"56995",5332967,"d180710"
"56996",1900055,"d180710"
"56997",5608098,"d180710"
"56998",946213,"d180710"
"56999",5064651,"d180710"
"57000",1554416,"d180710"
"57001",619728,"d180710"
"57002",4970426,"d180710"
"57003",58512,"d180710"
"57004",3709816,"d180710"
"57005",588268,"d180710"
"57006",973013,"d180710"
"57007",1161251,"d180710"
"57008",5332741,"d180710"
"57009",4970190,"d180710"
"57010",2105089,"d180710"
"57011",1910850,"d180710"
"57012",2237750,"d180710"
"57013",770175,"d180710"
"57014",1036032,"d180710"
"57015",207151,"d180710"
"57016",3187818,"d180710"
"57017",3985517,"d180710"
"57018",4929694,"d180710"
"57019",1915617,"d180710"
"57020",5596629,"d180710"
"57021",323854,"d180710"
"57022",264125,"d180710"
"57023",2408211,"d180710"
"57024",3366295,"d180710"
"57025",997513,"d180710"
"57026",824902,"d180710"
"57027",4853356,"d180710"
"57028",2288872,"d180710"
"57029",4598619,"d180710"
"57030",3540767,"d180710"
"57031",3481808,"d180710"
"57032",19157,"d180710"
"57033",3163248,"d180710"
"57034",5358239,"d180710"
"57035",5296764,"d180710"
"57036",2100391,"d180710"
"57037",2331285,"d180710"
"57038",117010,"d180710"
"57039",1702721,"d180710"
"57040",3659886,"d180710"
"57041",5639891,"d180710"
"57042",1144116,"d180710"
"57043",1349311,"d180710"
"57044",5453992,"d180710"
"57045",1677706,"d180710"
"57046",2050353,"d180710"
"57047",3836584,"d180710"
"57048",3328222,"d180710"
"57049",2096374,"d180710"
"57050",118228,"d180710"
"57051",2118473,"d180710"
"57052",286105,"d180710"
"57053",4867204,"d180710"
"57054",4028518,"d180710"
"57055",1252280,"d180710"
"57056",2347636,"d180710"
"57057",1529409,"d180710"
"57058",1119598,"d180710"
"57059",3186049,"d180710"
"57060",3498518,"d180710"
"57061",4383062,"d180710"
"57062",2368812,"d180710"
"57063",315769,"d180710"
"57064",4377798,"d180710"
"57065",5191939,"d180710"
"57066",238703,"d180710"
"57067",5097014,"d180710"
"57068",5653673,"d180710"
"57069",2788720,"d180710"
"57070",490853,"d180710"
"57071",2406367,"d180710"
"57072",1867951,"d180710"
"57073",2308567,"d180710"
"57074",945007,"d180710"
"57075",5124937,"d180710"
"57076",2248576,"d180710"
"57077",3167271,"d180710"
"57078",3233345,"d180710"
"57079",3254447,"d180710"
"57080",857117,"d180710"
"57081",1285739,"d180710"
"57082",1342549,"d180710"
"57083",348081,"d180710"
"57084",5867314,"d180710"
"57085",1720065,"d180710"
"57086",1631086,"d180710"
"57087",3486957,"d180710"
"57088",1211499,"d180710"
"57089",1186521,"d180710"
"57090",3256638,"d180710"
"57091",2059446,"d180710"
"57092",1186506,"d180710"
"57093",2491989,"d180710"
"57094",2376967,"d180710"
"57095",1186559,"d180710"
"57096",3227872,"d180710"
"57097",2729334,"d180710"
"57098",2786688,"d180710"
"57099",888316,"d180710"
"57100",1263442,"d180710"
"57101",3389920,"d180710"
"57102",3046491,"d180710"
"57103",2100854,"d180710"
"57104",534410,"d180710"
"57105",2624310,"d180710"
"57106",2212992,"d180710"
"57107",3706788,"d180710"
"57108",638579,"d180710"
"57109",365147,"d180710"
"57110",931437,"d180710"
"57111",2349369,"d180710"
"57112",1429809,"d180710"
"57113",3684919,"d180710"
"57114",777476,"d180710"
"57115",3518018,"d180710"
"57116",5690675,"d180710"
"57117",1218611,"d180710"
"57118",927680,"d180710"
"57119",732671,"d180710"
"57120",2313602,"d180710"
"57121",5042816,"d180710"
"57122",408599,"d180710"
"57123",965229,"d180710"
"57124",5064035,"d180710"
"57125",771440,"d180710"
"57126",730467,"d180710"
"57127",1169088,"d180710"
"57128",2991893,"d180710"
"57129",3707725,"d180710"
"57130",3228173,"d180710"
"57131",364030,"d180710"
"57132",2439919,"d180710"
"57133",1973410,"d180710"
"57134",330248,"d180710"
"57135",468967,"d180710"
"57136",2737384,"d180710"
"57137",4783753,"d180710"
"57138",3766527,"d180710"
"57139",1808321,"d180710"
"57140",1986412,"d180710"
"57141",3350180,"d180710"
"57142",1001823,"d180710"
"57143",5770609,"d180710"
"57144",2767974,"d180710"
"57145",5418081,"d180710"
"57146",724331,"d180710"
"57147",1329829,"d180710"
"57148",2693456,"d180710"
"57149",2073044,"d180710"
"57150",1218618,"d180710"
"57151",3424738,"d180710"
"57152",4970465,"d180710"
"57153",5592050,"d180710"
"57154",2593504,"d180710"
"57155",1368024,"d180710"
"57156",5259603,"d180710"
"57157",1286069,"d180710"
"57158",537176,"d180710"
"57159",5449017,"d180710"
"57160",1418456,"d180710"
"57161",2738727,"d180710"
"57162",1982900,"d180710"
"57163",1060042,"d180710"
"57164",2824561,"d180710"
"57165",4970513,"d180710"
"57166",5080749,"d180710"
"57167",5072622,"d180710"
"57168",6058351,"d180710"
"57169",4336964,"d180710"
"57170",826397,"d180710"
"57171",931756,"d180710"
"57172",2626530,"d180710"
"57173",3228036,"d180710"
"57174",3359806,"d180710"
"57175",3240744,"d180710"
"57176",1386677,"d180710"
"57177",5924404,"d180710"
"57178",3453772,"d180710"
"57179",2174012,"d180710"
"57180",4216358,"d180710"
"57181",4415694,"d180710"
"57182",5635693,"d180710"
"57183",2495068,"d180710"
"57184",5809841,"d180710"
"57185",3778832,"d180710"
"57186",2538360,"d180710"
"57187",2220561,"d180710"
"57188",6028192,"d180710"
"57189",715036,"d180710"
"57190",2282469,"d180710"
"57191",910349,"d180710"
"57192",5226386,"d180710"
"57193",3920262,"d180710"
"57194",3118841,"d180710"
"57195",5356477,"d180710"
"57196",174382,"d180710"
"57197",638009,"d180710"
"57198",1112838,"d180710"
"57199",5791017,"d180710"
"57200",2307905,"d180710"
"57201",674723,"d180710"
"57202",758216,"d180710"
"57203",957402,"d180710"
"57204",956256,"d180710"
"57205",795991,"d180710"
"57206",2061767,"d180710"
"57207",2384188,"d180710"
"57208",4862275,"d180710"
"57209",3680691,"d180710"
"57210",4419001,"d180710"
"57211",929663,"d180710"
"57212",5008858,"d180710"
"57213",1759069,"d180710"
"57214",1027732,"d180710"
"57215",4627001,"d180710"
"57216",2727935,"d180710"
"57217",4614723,"d180710"
